id_pfam;name_pfam
PF12796|PF00063;Ank_2|Myosin_head
PF00063|PF06017|PF00018;Myosin_head|Myosin_TH1|SH3_1
PF00063|PF06017|PF14604;Myosin_head|Myosin_TH1|SH3_9
PF00612|PF00063|PF00069;IQ|Myosin_head|Pkinase
PF01843|PF00612|PF00063;DIL|IQ|Myosin_head
PF16521|PF00063;Myosin-VI_CBD|Myosin_head
PF00612|PF00063|PF00788|PF00620;IQ|Myosin_head|RA|RhoGAP
PF07989|PF06758;Cnn_1N|DUF1220
PF05556;Calsarcin
PF10570|PF07686;Myelin-PO_C|V-set
PF12796|PF15898;Ank_2|PRKG1_interact
PF16521|PF00063|PF02736;Myosin-VI_CBD|Myosin_head|Myosin_N
PF01398|PF00249|PF04433;JAB|Myb_DNA-binding|SWIRM
PF08474|PF01530;MYT1|zf-C2HC
PF02023;SCAN
PF12554;MOZART1
PF12926;MOZART2
PF08590|PF01713;DUF1771|Smr
PF05064;Nsp1_C
PF12569|PF13181;NARP1|TPR_8
PF12569|PF07719;NARP1|TPR_2
PF09797;NatB_MDM20
PF04112;Mak10
PF04902|PF04904|PF04905;Nab1|NCD1|NCD2
PF03160|PF01699|PF16494;Calx-beta|Na_Ca_ex|Na_Ca_ex_C
PF10523|PF00651;BEN|BTB
PF01729|PF02749;QRPTase_C|QRPTase_N
PF00795|PF02540;CN_hydrolase|NAD_synthase
PF01513;NAD_kinase
PF01869;BcrAD_BadFG
PF09992;NAGPA
PF13516|PF02758;LRR_6|PYRIN
PF14484|PF13516|PF02758;FISNA|LRR_6|PYRIN
PF04095;NAPRTase
PF05741;zf-nanos
PF00956;NAP
PF01129;ART
PF02906;Fe_hyd_lg_C
PF02906|PF02256;Fe_hyd_lg_C|Fe_hyd_SSU
PF01400|PF01549;Astacin|ShK
PF01400|PF00431|PF00090;Astacin|CUB|TSP_1
PF01400|PF00090;Astacin|TSP_1
PF10516|PF13181;SHNi-TPR|TPR_8
PF08351|PF13718|PF05127|PF13725;DUF1726|GNAT_acetyltr_2|Helicase_RecD|tRNA_bind_2
PF13302;Acetyltransf_3
PF14542;Acetyltransf_CG
PF00004|PF00307;AAA|CH
PF00970|PF00175;FAD_binding_6|NAD_binding_1
PF00173|PF00970|PF00175;Cyt-b5|FAD_binding_6|NAD_binding_1
PF04969|PF00173|PF00970|PF00175;CS|Cyt-b5|FAD_binding_6|NAD_binding_1
PF00970|PF00175|PF09791;FAD_binding_6|NAD_binding_1|Oxidored-like
PF15492|PF08314;Nbas_N|Sec39
PF02138|PF06469|PF15787|PF14844|PF00400;Beach|DUF1088|DUF4704|PH_BEACH|WD40
PF02138|PF15787|PF14844|PF00400;Beach|DUF4704|PH_BEACH|WD40
PF00498|PF08599|PF16508;FHA|Nbs1_C|NIBRIN_BRCT_II
PF16158|PF00564|PF00569;N_BRCA1_IG|PB1|ZZ
PF08637;NCA2
PF02854|PF09088|PF09090;MIF4G|MIF4G_like|MIF4G_like_2
PF10309;NCBP3
PF05536;Neurochondrin
PF16621|PF08944|PF00787|PF00018;NECFESHC|p47_phox_C|PX|SH3_1
PF00564|PF00018|PF13181;PB1|SH3_1|TPR_8
PF00564|PF00018|PF00515|PF13181;PB1|SH3_1|TPR_1|TPR_8
PF00564|PF00787|PF00018;PB1|PX|SH3_1
PF13882|PF00041|PF07679|PF00047;Bravo_FIGEY|fn3|I-set|ig
PF13882|PF00041|PF07679|PF13895;Bravo_FIGEY|fn3|I-set|Ig_2
PF00017|PF00018|PF14604;SH2|SH3_1|SH3_9
PF15246;NCKAP5
PF07469|PF00010|PF08815|PF00989|PF08832;DUF1518|HLH|Nuc_rec_co-act|PAS|SRC-1
PF07469|PF16279|PF08815|PF00989|PF08832;DUF1518|DUF4927|Nuc_rec_co-act|PAS|SRC-1
PF12489;ARA70
PF13820;Nucleic_acid_bd
PF01476|PF07534;LysM|TLD
PF15784|PF00249;GPS2_interact|Myb_DNA-binding
PF09531;Ndc1_Nup
PF03801;Ndc80_HEC
PF04880;NUDE_C
PF00010|PF12533;HLH|Neuro_bHLH
PF00346;Complex1_49kDa
PF13187;Fer4_9
PF00329;Complex1_30kDa
PF01058;Oxidored_q6
PF00334;NDK
PF05186|PF00334;Dpy-30|NDK
PF06565|PF00334;DUF1126|NDK
PF10179;DUF2369
PF03096;Ndr
PF12062|PF00685;HSNSD|Sulfotransfer_1
PF15879;MWFE
PF05047;L51_S25_CI-B8
PF14987;NADHdh_A3
PF06522;B12D
PF04716;ETC_C1_NDUFA5
PF07347;CI-B14_5a
PF05071;NDUFA12
PF06212;GRIM-19
PF08040;NADH_oxidored
PF14813;NADH_B2
PF08122;NDUF_B12
PF07225;NDUF_B4
PF09781;NDUF_B5
PF09782;NDUF_B6
PF05676;NDUF_B7
PF05821;NDUF_B8
PF10249;NDUFB10
PF10183;ESSS
PF15088;NADH_dh_m_C1
PF06374;NDUF_C2
PF06784;UPF0240
PF02636;Methyltransf_28
PF00384|PF10588|PF09326;Molybdopterin|NADH-G_4Fe-4S_3|NADH_dhqG_C
PF04800;ETC_C1_NDUFA4
PF10200;Ndufs5
PF10276;zf-CHCC
PF12838;Fer4_7
PF01512|PF10589|PF10531;Complex1_51K|NADH_4Fe-4S|SLBB
PF15880;NDUFV3
PF00595|PF07647;PDZ|SAM_2
PF01483|PF00082|PF12177|PF16470;P_proprotein|Peptidase_S8|Proho_convert|S8_pro-domain
PF03992|PF13833;ABM|EF-hand_8
PF03992|PF13202|PF13833;ABM|EF-hand_5|EF-hand_8
PF07933;DUF1681
PF01149|PF06831|PF09292;Fapy_DNA_glyco|H2TH|Neil1-DNA_bind
PF06831|PF06839|PF00641;H2TH|zf-GRF|zf-RanBP
PF00069|PF00415;Pkinase|RCC1
PF06209;COBRA1
PF04858;TH1
PF12947|PF07645|PF00093;EGF_3|EGF_CA|VWC
PF12947|PF07645|PF02210|PF00093;EGF_3|EGF_CA|Laminin_G_2|VWC
PF11923|PF05670;DUF3441|DUF814
PF16516;CC2-LZ
PF16516|PF11577;CC2-LZ|NEMO
PF10225;NEMP
PF03587;EMG1
PF02902;Peptidase_C48
PF09771;Tmemb_18A
PF14780;DUF4477
PF00053|PF00055|PF01759;Laminin_EGF|Laminin_N|NTR
PF00053|PF01759;Laminin_EGF|NTR
PF00051|PF00530|PF00089;Kringle|SRCR|Trypsin
PF07177;Neuralized
PF00220|PF00184;Hormone_4|Hormone_5
PF02348;CTP_transf_3
PF07177|PF07525;Neuralized|SOCS_box
PF00612|PF06614|PF10580;IQ|Neuromodulin|Neuromodulin_N
PF13088;BNR_2
PF07421;Pro-NT_NN
PF13716|PF00616;CRAL_TRIO_2|RasGAP
PF11976;Rad60-SLD
PF07142|PF00038;DUF1388|Filament
PF00859|PF03165|PF10524;CTF_NFI|MH1|NfI_DNAbd_pre-N
PF07716|PF06529;bZIP_2|Vert_IL3-reg_TF
PF12796|PF16179|PF00554;Ank_2|RHD_dimer|RHD_DNA_bind
PF00023|PF12796|PF00531|PF16179|PF00554;Ank|Ank_2|Death|RHD_dimer|RHD_DNA_bind
PF14465;NFRKB_winged
PF00795|PF01230;CN_hydrolase|HIT
PF08712|PF01106;Nfu_N|NifU
PF03177|PF08801;Nucleoporin_C|Nucleoporin_N
PF10198;Ada3
PF04721|PF00085|PF01841;PAW|Thioredoxin|Transglut_core
PF04721|PF09409|PF01841;PAW|PUB|Transglut_core
PF06413;Neugrin
PF09302;XLF
PF01436|PF00097;NHL|zf-C3HC4
PF01436|PF13905;NHL|Thioredoxin_8
PF09007|PF00595;EBP50_C|PDZ
PF15273;NHS
PF00173|PF00970|PF03404|PF00175|PF00174;Cyt-b5|FAD_binding_6|Mo-co_dimer|NAD_binding_1|Oxidored_molyb
PF03824;NicO
PF05450;Nicastrin
PF12662|PF12947|PF07645|PF07474|PF00058|PF06119|PF00086;cEGF|EGF_3|EGF_CA|G2F|Ldl_recept_b|NIDO|Thyroglobulin_1
PF01784;NIF3
PF00612|PF00063|PF07714;IQ|Myosin_head|Pkinase_Tyr
PF04923;Ninjurin
PF16135;Jas
PF03657;UPF0113
PF05653;Mg_trans_NIPA
PF08600|PF07967;Rsm1|zf-C3HC
PF07978;NIPSNAP
PF12799|PF00787;LRR_4|PX
PF15053;Njmu-R1
PF05640;NKAIN
PF06047;SynMuv_product
PF01585|PF01424;G-patch|R3H
PF00619|PF13553|PF13516;CARD|FIIND|LRR_6
PF08154|PF00400;NLE|WD40
PF03066;Nucleoplasmin
PF00619|PF13553|PF13516|PF02758;CARD|FIIND|LRR_6|PYRIN
PF00234;Tryp_alpha_amyl
PF02036|PF02803|PF00108;SCP2|Thiolase_C|Thiolase_N
PF02854|PF04050;MIF4G|Upf2
PF04981;NMD3
PF01094|PF10562|PF00060|PF10613;ANF_receptor|CaM_bdg_C0|Lig_chan|Lig_chan-Glu_bd
PF01094|PF00060|PF10613|PF10565;ANF_receptor|Lig_chan|Lig_chan-Glu_bd|NMDAR2_C
PF01233|PF02799;NMT|NMT_C
PF09084;NMT1
PF02070;NMU
PF03980;Nnf1
PF01256;Carb_kinase
PF01262|PF05222|PF02233|PF12769;AlaDh_PNT_C|AlaDh_PNT_N|PNTB|PNTB_4TM
PF08007;Cupin_4
PF08772|PF17146|PF15017;NOB1_Zn_bind|PIN_6|WRNPLPNID
PF03715;Noc2
PF03914|PF07540;CBF|NOC3p
PF00619|PF13516;CARD|LRR_6
PF12308|PF02191;Noelin-1|OLF
PF06858|PF08155;NOG1|NOGCT
PF01926|PF08153;MMR_HSR1|NGP1NT
PF11931|PF16837|PF12108;DUF3449|SF3A3|SF3a60_bindingd
PF08168;NUC205
PF09805;Nop25
PF03813|PF17403|PF17404|PF17405|PF17406|PF17407;Nrap|Nrap_D2|Nrap_D3|Nrap_D4|Nrap_D5|Nrap_D6
PF08157;NUC129
PF05022;SRP40_C
PF08075|PF00076;NOPS|RRM_1
PF04135;Nop10p
PF04147;Nop14
PF09420;Nop16
PF01189|PF17125|PF08062;Methyltr_RsmB-F|Methyltr_RsmF_N|P120R
PF07767;Nop53
PF01798|PF08156;Nop|NOP5NT
PF00667|PF00258|PF00175|PF02898|PF00595;FAD_binding_1|Flavodoxin_1|NAD_binding_1|NO_synthase|PDZ
PF15906;zf-NOSIP
PF03283;PAE
PF12796|PF11936|PF00008|PF07645|PF12661|PF06816|PF07684|PF00066;Ank_2|DUF3454|EGF|EGF_CA|hEGF|NOD|NODP|Notch
PF12796|PF00008|PF07645|PF12661|PF07684|PF00066;Ank_2|EGF|EGF_CA|hEGF|NODP|Notch
PF00443|PF02148;UCH|zf-UBP
PF13202|PF13405|PF08022|PF01794|PF08030;EF-hand_5|EF-hand_6|FAD_binding_8|Ferric_reduct|NAD_binding_6
PF16201|PF11707;NopRA1|Npa1
PF15712;NPAT_C
PF15180;NPBW
PF16414|PF02460|PF12349;NPC1_N|Patched|Sterol-sensing
PF15085;NPFF
PF08205|PF00041|PF07686;C2-set_2|fn3|V-set
PF05021|PF11543|PF05020;NPL4|UN_NPL4|zf-NPL4
PF16276|PF03066;NPM1-C|Nucleoplasmin
PF04121;Nup84_Nup100
PF06218;NPR2
PF03666;NPR3
PF14993;Neuropeptide_S
PF02690;Na_Pi_cotrans
PF00293|PF09296|PF09297;NUDIX|NUDIX-like|zf-NADH-PPase
PF00159;Hormone_3
PF02525;Flavodoxin_2
PF00104|PF14046;Hormone_recep|NR_Repeat
PF00008|PF02210|PF01034;EGF|Laminin_G_2|Syndecan
PF07654|PF01140;C1-set|Gag_MA
PF15555;DUF4658
PF08961|PF17169;NRBF2|NRBF2_MIT
PF08424;NRDE-2
PF11092;Alveol-reg_P311
PF01757;Acyl_transf_3
PF00008|PF07679|PF02158;EGF|I-set|Neuregulin
PF01352|PF02023;KRAB|SCAN
PF15687|PF15688|PF15689|PF15690;NRIP1_repr_1|NRIP1_repr_2|NRIP1_repr_3|NRIP1_repr_4
PF08528;Whi5
PF15056;NRN1
PF00431|PF11980|PF00754|PF00629;CUB|DUF3481|F5_F8_type_C|MAM
PF00560|PF13516|PF13855;LRR_1|LRR_6|LRR_8
PF01201;Ribosomal_S8e
PF00505|PF00855|PF00856;HMG_box|PWWP|SET
PF07574|PF08746;SMC_Nse1|zf-RING-like
PF11789;zf-Nse
PF08691;Nse5
PF08059|PF00789;SEP|UBX
PF14724;mit_SMPDase
PF09745;DUF2040
PF13945;NST1
PF06941;NT5C
PF15703;LAT2
PF14736;N_Asn_amidohyd
PF09764;Nt_Gln_amidase
PF01758;SBF
PF13593;SBF_like
PF00027|PF01734;cNMP_binding|Patatin
PF05891;Methyltransf_PK
PF12881;NUT
PF03266;NTPase_1
PF13855|PF07714|PF16920;LRR_8|Pkinase_Tyr|TPKR_C2
PF07679|PF13855|PF01462|PF07714|PF16920;I-set|LRR_8|LRRNT|Pkinase_Tyr|TPKR_C2
PF07679|PF13855|PF07714|PF16920;I-set|LRR_8|Pkinase_Tyr|TPKR_C2
PF07679|PF00047|PF13855|PF01462|PF07714|PF16920;I-set|ig|LRR_8|LRRNT|Pkinase_Tyr|TPKR_C2
PF08604|PF10599;Nup153|Nup_retrotrp_bd
PF08604|PF10599|PF00641;Nup153|Nup_retrotrp_bd|zf-RanBP
PF10487;Nup188
PF11894;Nup192
PF04096|PF13634|PF12110;Nucleoporin2|Nucleoporin_FG|Nup96
PF00146;NADHdh
PF07926;TPR_MLP1_2
PF00361;Proton_antipo_M
PF06444|PF00361;NADH_dehy_S2_C|Proton_antipo_M
PF00507;Oxidored_q4
PF01059|PF00361;Oxidored_q5_N|Proton_antipo_M
PF01010|PF00361|PF00662;Proton_antipo_C|Proton_antipo_M|Proton_antipo_N
PF06455|PF00361|PF00662;NADH5_C|Proton_antipo_M|Proton_antipo_N
PF00499;Oxidored_q3
PF12796|PF00293|PF09296|PF09297;Ank_2|NUDIX|NUDIX-like|zf-NADH-PPase
PF04969|PF14050;CS|Nudc_N
PF04969|PF16273|PF14050;CS|NuDC|Nudc_N
PF09342|PF00057|PF00089;DUF1986|Ldl_recept_a|Trypsin
PF03800;Nuf2
PF10453|PF12171;NUFIP1|zf-C2H2_jaz
PF15293;NUFIP2
PF06311|PF00640;NumbF|PID
PF05172;Nup35_RRM
PF13874;Nup54
PF08911|PF00638;NUP50|Ran_BP1
PF07575;Nucleopor_Nup85
PF10168;Nup88
PF04096|PF12110;Nucleoporin2|Nup96
PF10195;Phospho_p8
PF06516;NUP
PF16006;NUSAP
PF13271;DUF4062
PF09162|PF03943;Tap-RNA_bind|TAP_C
PF02136|PF09162|PF03943;NTF2|Tap-RNA_bind|TAP_C
PF06312;Neurexophilin
PF03807;F420_oxidored
PF15452;NYAP_C
PF13853;7tm_4
PF14941;OAF
PF01909|PF10421;NTP_transf_2|OAS1_C
PF10421|PF00240;OAS1_C|ubiquitin
PF02100;ODC_AZ
PF03392;OS-D
PF01395;PBP_GOBP
PF09310;PD-C2-AF1
PF01237;Oxysterol_BP
PF00041|PF07679|PF00069|PF00621;fn3|I-set|Pkinase|RhoGEF
PF00041|PF07679|PF00612|PF00069|PF00621;fn3|I-set|IQ|Pkinase|RhoGEF
PF00068;Phospholip_A2_1
PF07051;OCIA
PF15506;OCC1
PF03372|PF16726|PF00620;Exo_endo_phos|OCRL_clath_bd|RhoGAP
PF07004;SHIPPO-rpt
PF15424;ODAM
PF15848;DUF4721
PF00198|PF00364|PF02817;2-oxoacid_dh|Biotin_lipoyl|E3_binding
PF02779|PF02780;Transket_pyr|Transketolase_C
PF16078|PF00676|PF16870|PF02779;2-oxogl_dehyd_N|E1_dh|OxoGdeHyase_C|Transket_pyr
PF10326;7TM_GPCR_Str
PF14778;ODR4-like
PF16045;LisH_2
PF10637;Ofd1_CTDD
PF10250;O-FucT
PF07555;NAGidase
PF04680|PF04664;OGFr_III|OGFr_N
PF00730|PF07934;HhH-GPD|OGG_N
PF13844|PF00515|PF13181;Glyco_transf_41|TPR_1|TPR_8
PF01926|PF06071;MMR_HSR1|YchF-GTPase_C
PF00314;Thaumatin
PF11078|PF00907;Optomotor-blind|T-box
PF01793;Glyco_transf_15
PF06554;Olfactory_mark
PF07047;OPA3
PF05378|PF01968|PF02538;Hydant_A_N|Hydantoinase_A|Hydantoinase_B
PF00001|PF10413;7tm_1|Rhodopsin_N
PF02949;7tm_6
PF09811;Yae1_N
PF00004|PF01426|PF09079;AAA|BAH|Cdc6_C
PF04084;ORC2
PF07034;ORC3_N
PF14629;ORC4_C
PF02178|PF14629;AT_hook|ORC4_C
PF14630;ORC5_C
PF05460;ORC6
PF02072;Orexin
PF04061;ORMDL
PF01237|PF00169;Oxysterol_BP|PH
PF12796|PF01237;Ank_2|Oxysterol_BP
PF10188;Oscp1
PF05604;DUF776
PF17182|PF12872;OSK|OST-HTH
PF00890;FAD_binding_2
PF04597;Ribophorin_I
PF03345;DDOST_48kD
PF10215;Ost4
PF03619;Solute_trans_a
PF15048;OSTbeta
PF09777;OSTMP1
PF11037;Musclin
PF00865;Osteopontin
PF00185|PF02729;OTCace|OTCace_N
PF05270|PF08742|PF01826|PF00094;AbfB|C8|TIL|VWD
PF03189;Otopetrin
PF15182;OTOS
PF02338|PF14560;OTU|Ubiquitin_2
PF02338|PF01754;OTU|zf-A20
PF10275;Peptidase_C65
PF11109;RFamide_26RFa
PF00001|PF03827;7tm_1|Orexin_rec2
PF00724;Oxidored_FMN
PF15321;ATAD4
PF12618|PF02820;DUF3776|MBT
PF02368;Big_2
PF10630;DUF2476
PF00864;P2X_receptor
PF15302;P33MONOX
PF00168|PF00454|PF00792|PF00794|PF00613|PF00787;C2|PI3_PI4_kinase|PI3K_C2|PI3K_rbd|PI3Ka|PX
PF00168|PF00454|PF00794|PF00613|PF00787;C2|PI3_PI4_kinase|PI3K_rbd|PI3Ka|PX
PF00168|PF00454|PF00792|PF00613|PF00787;C2|PI3_PI4_kinase|PI3K_C2|PI3Ka|PX
PF13640|PF08336;2OG-FeII_Oxy_3|P4Ha_N
PF13640|PF13499;2OG-FeII_Oxy_3|EF-hand_7
PF09184;PPP4R2
PF04802;SMK-1
PF05699|PF14291|PF05485;Dimer_Tnp_hAT|DUF4371|THAP
PF00870|PF07710;P53|P53_tetramer
PF00870|PF08563|PF07710;P53|P53_TAD|P53_tetramer
PF16454|PF00017;PI3K_P85_iSH2|SH2
PF03807|PF14748;F420_oxidored|P5CR_dimer
PF14936;p53-inducible11
PF00870|PF07710|PF07647;P53|P53_tetramer|SAM_2
PF00320|PF16563;GATA|P66_CC
PF16454|PF00620|PF00017;PI3K_P85_iSH2|RhoGAP|SH2
PF00168|PF01735;C2|PLA2_B
PF05826;Phospholip_A2_2
PF00658|PF00076;PABP|RRM_1
PF04715|PF00425|PF00117;Anth_synt_I_N|Chorismate_bind|GATase
PF00035|PF00636;dsrm|Ribonuclease_3
PF10274;ParcG
PF10254;Pacs-1
PF03068|PF08527|PF08526;PAD|PAD_M|PAD_N
PF15715;PAF
PF03985;Paf1
PF03403;PAF-AH_p_II
PF15364;PAXIP1_C
PF05721;PhyH
PF02854|PF07145;MIF4G|PAM2
PF08316;Pal1
PF16756;PALB2_WD40
PF03285;Paralemmin
PF08566;Pam17
PF00431|PF00008|PF00084|PF00089;CUB|EGF|Sushi|Trypsin
PF00929|PF13423;RNase_T|UCH_1
PF16051;DUF4797
PF02548;Pantoate_transf
PF02569;Pantoate_ligase
PF03630;Fumble
PF01937|PF03630;DUF89|Fumble
PF01909|PF04928|PF04926;NTP_transf_2|PAP_central|PAP_RNA-bind
PF05572|PF00084;Peptidase_M43|Sushi
PF00066|PF05572|PF00084;Notch|Peptidase_M43|Sushi
PF00644;PARP
PF00644|PF02825;PARP|WWE
PF00644|PF02825|PF00642;PARP|WWE|zf-CCCH
PF01661|PF00644;Macro|PARP
PF12053|PF00595;DUF3534|PDZ
PF00564|PF00595;PB1|PDZ
PF05028;PARG_cat
PF01694;Rhomboid
PF17061;PARM
PF06406;StbA
PF04857|PF01424|PF08675;CAF1|R3H|RNA_bind
PF00533|PF08063|PF00644|PF02877|PF05406|PF00645;BRCT|PADR1|PARP|PARP_reg|WGR|zf-PARP
PF00533|PF00644|PF08487|PF00092;BRCT|PARP|VIT|VWA
PF13426|PF00069;PAS_9|Pkinase
PF09770;PAT1
PF00292|PF12403;PAX|Pax2_C
PF00046|PF00292|PF12360;Homeobox|PAX|Pax7
PF15384;PAXX
PF01426|PF00439|PF00505;BAH|Bromodomain|HMG_box
PF04669;Polysacc_synt_4
PF16058;Mucin-like
PF08320;PIG-X
PF00227;Proteasome
PF00028|PF08266|PF08374;Cadherin|Cadherin_2|Protocadherin
PF01553|PF13833;Acyltransferase|EF-hand_8
PF01553|PF13202|PF13499;Acyltransferase|EF-hand_5|EF-hand_7
PF01553|PF00036|PF13202;Acyltransferase|EF-hand_1|EF-hand_5
PF01553|PF13499;Acyltransferase|EF-hand_7
PF00028|PF08266|PF16492;Cadherin|Cadherin_2|Cadherin_C_2
PF00028|PF08266|PF15974;Cadherin|Cadherin_2|Cadherin_tail
PF00028|PF08266|PF16492|PF15974;Cadherin|Cadherin_2|Cadherin_C_2|Cadherin_tail
PF12237|PF00397;PCIF1_WW|WW
PF00130|PF00168|PF02185|PF00069|PF00433;C1_1|C2|HR1|Pkinase|Pkinase_C
PF00130|PF02185|PF00069|PF00433;C1_1|HR1|Pkinase|Pkinase_C
PF00821|PF17297;PEPCK_C|PEPCK_N
PF01988;VIT1
PF00168|PF05715;C2|zf-piccolo
PF00168|PF00595|PF05715;C2|PDZ|zf-piccolo
PF15717;PCM1_C
PF02747|PF00705;PCNA_C|PCNA_N
PF15473;PCNP
PF00431|PF01759;CUB|NTR
PF07989|PF10495;Cnn_1N|PACT_coil_coil
PF12539;Csm1
PF07259;ProSAAS
PF15913|PF14843|PF01483|PF00082|PF16470;Furin-like_2|GF_recep_IV|P_proprotein|Peptidase_S8|S8_pro-domain
PF14843|PF01483|PF00082|PF08686|PF16470;GF_recep_IV|P_proprotein|Peptidase_S8|PLAC|S8_pro-domain
PF05023;Phytochelatin
PF05041;Pecanex_C
PF07156;Prenylcys_lyase
PF04194|PF01753;PDCD2_C|zf-MYND
PF01984;dsDNA_bind
PF16021;PDCD7
PF02114;Phosducin
PF01590|PF00233;GAF|PDEase_I
PF00233|PF08499;PDEase_I|PDEase_I_N
PF02112;PDEase_II
PF01590|PF13185|PF00233;GAF|GAF_2|PDEase_I
PF05351;GMP_PDE_delta
PF00989|PF00233;PAS|PDEase_I
PF13426|PF00233;PAS_9|PDEase_I
PF13426|PF08629|PF00233;PAS_9|PDE8|PDEase_I
PF02089|PF01569;Palm_thioest|PAP2
PF06324;Pigment_DH
PF00341|PF04692;PDGF|PDGF_N
PF00431|PF00341;CUB|PDGF
PF08551;DUF1751
PF07749|PF00085;ERp29|Thioredoxin
PF04379|PF08755;DUF525|YccV-like
PF15060;PPDFL
PF05808;Podoplanin
PF01061|PF00005|PF06422;ABC2_membrane|ABC_tran|PDR_CDR
PF01061|PF00005|PF14510|PF08370;ABC2_membrane|ABC_tran|ABC_trans_N|PDR_assoc
PF01920;Prefoldin_2
PF01680;SOR_SNZ
PF10590|PF01243;PNP_phzG_C|Putative_PNPOx
PF08543;Phos_pyr_kin
PF01160;Opiods_neuropep
PF15807;MAP17
PF00130|PF00595;C1_1|PDZ
PF00130|PF13180;C1_1|PDZ_2
PF13839;PC-Esterase
PF03732;Retrotrans_gag
PF04710;Pellino
PF08166|PF08167;NUC202|RIX1
PF02452;PemK_toxin
PF10251;PEN-2
PF08144;CPL
PF05739|PF14523;SNARE|Syntaxin_2
PF05131|PF10367;Pep3_Vps18|Vps39_2
PF17122;zf-C3H2C3
PF00637|PF17122;Clathrin|zf-C3H2C3
PF01363|PF11464;FYVE|Rbsn
PF03575;Peptidase_S51
PF00854;PTR2
PF08447|PF12114;PAS_3|Period_C
PF04080;Per1
PF06590;PerB
PF06069;PerC
PF00168|PF01823;C2|MACPF
PF03098|PF07645|PF00084;An_peroxidase|EGF_CA|Sushi
PF07149;Pes-10
PF16589|PF06732;BRCT_2|Pescadillo_N
PF02529;PetG
PF05115;PetL
PF03742;PetN
PF04757|PF13445;Pex2_Pex12|zf-RING_UBOX
PF05648;PEX11
PF04088|PF14604;Peroxin-13_N|SH3_9
PF04088|PF00018;Peroxin-13_N|SH3_1
PF04695;Pex14_N
PF08610;Pex16
PF04614;Pex19
PF00004|PF09262|PF09263;AAA|PEX-1N|PEX-2N
PF07163;Pex26
PF04757|PF00097;Pex2_Pex12|zf-C3HC4
PF06398;Pex24p
PF04882;Peroxin-3
PF02996;Prefoldin
PF00365;PFK
PF10182;Flo11
PF06951;PLA2G12
PF07543;PGA2
PF13843|PF02023;DDE_Tnp_1_7|SCAN
PF13843|PF13842;DDE_Tnp_1_7|Tnp_zf-ribbon_2
PF00008|PF07679|PF13895|PF00052|PF00053|PF00054|PF00057;EGF|I-set|Ig_2|Laminin_B|Laminin_EGF|Laminin_G_1|Ldl_recept_a
PF00008|PF07679|PF00052|PF00053|PF00054|PF00057;EGF|I-set|Laminin_B|Laminin_EGF|Laminin_G_1|Ldl_recept_a
PF00462|PF00043;Glutaredoxin|GST_C
PF03632;Glyco_hydro_65m
PF03098|PF00008;An_peroxidase|EGF
PF00162;PGK
PF02878|PF02879|PF02880|PF00408;PGM_PMM_I|PGM_PMM_II|PGM_PMM_III|PGM_PMM_IV
PF01470;Peptidase_C15
PF01510;Amidase_2
PF13091;PLDc_2
PF01239|PF07711;PPTA|RabGGT_insert
PF01842|PF00351;ACT|Biopterin_H
PF00800;PDT
PF15347;PAG
PF10258;RNA_GG_bind
PF00628|PF16737;PHD|PHF12_MRG_bd
PF16744;Zf_RING
PF03894|PF09363|PF09364;XFP|XFP_C|XFP_N
PF01839|PF00882;FG-GAP|Zn_dep_PLPC
PF13516|PF13855|PF00169|PF00481;LRR_6|LRR_8|PH|PP2C
PF10032;Pho88
PF06888;Put_Phosphatase
PF10297;Hap4_Hap_bind
PF00628|PF13639;PHD|zf-RING_2
PF01329;Pterin_4a
PF12129;Phtf-FEM1B_bdg
PF00069|PF00400;Pkinase|WD40
PF10486;PI3K_1B_p101
PF00454|PF00613;PI3_PI4_kinase|PI3Ka
PF06456|PF00595;Arfaptin|PDZ
PF00531|PF13855|PF10461|PF00791;Death|LRR_8|Peptidase_S68|ZU5
PF15917|PF12166;PIEZO|Piezo_RRas_bdg
PF05970;PIF1
PF02689|PF05970;Herpes_Helicase|PIF1
PF06699;PIG-F
PF10510;PIG-S
PF06728;PIG-U
PF04188;Mannosyl_trans2
PF15159;PIG-Y
PF00454|PF11522;PI3_PI4_kinase|Pik1
PF00168|PF00454|PF00613|PF00787;C2|PI3_PI4_kinase|PI3Ka|PX
PF05513;TraA
PF07326;DUF1466
PF04696|PF04697;Pinin_SDK_memA|Pinin_SDK_N
PF02988|PF00021;PLA2_inh|UPAR_LY6
PF09279|PF00388|PF00387;EF-hand_like|PI-PLC-X|PI-PLC-Y
PF00168|PF06631|PF09279|PF00388|PF00387;C2|DUF1154|EF-hand_like|PI-PLC-X|PI-PLC-Y
PF02121;IP_trans
PF05326;SVA
PF15099;PIRT
PF02678|PF05726;Pirin|Pirin_C
PF02666;PS_Dcarbxylase
PF06201;PITH
PF02862|PF02121;DDHD|IP_trans
PF08699|PF05831|PF02170|PF02171;ArgoL1|GAGE|PAZ|Piwi
PF08699|PF02170|PF02171;ArgoL1|PAZ|Piwi
PF00801|PF08016|PF01477|PF02010;PKD|PKD_channel|PLAT|REJ
PF02140|PF01825|PF00059|PF08016|PF01477|PF02010;Gal_Lectin|GPS|Lectin_C|PKD_channel|PLAT|REJ
PF01825|PF08016|PF01477;GPS|PKD_channel|PLAT
PF00439|PF12064|PF00855;Bromodomain|DUF3544|PWWP
